F_RING,YEAR,SEX,EXP.INC,EXP.NEST,GROUP,D2_MASS,D8_MASS,D12_MASS,D12_RTARS,Early.g,Late.g,Growth,D12_SMI,D12_SURV,BS_sc,incubation_temperature_sc,nestling_temperature_sc
CR02382,2025,M,Heated,Heated,EXPEXP,3.5,13.8,14.2,17.5,1.7166666666666668,0.09999999999999964,1.0699999999999998,12.783788447113356,1,1.8801806290788483,-0.44055630022905734,-0.7474962879794419
CR02382,2025,F,Heated,Heated,EXPEXP,2.3,12.7,14.5,16.8,1.7333333333333332,0.4500000000000002,1.22,14.604535557214392,1,1.8801806290788483,-0.44055630022905734,-0.7474962879794419
CR02382,2025,M,Heated,Heated,EXPEXP,3.8,15.4,15.9,17.7,1.9333333333333336,0.125,1.2100000000000002,13.873884126825889,1,1.8801806290788483,-0.44055630022905734,-0.7474962879794419
CR02382,2025,F,Heated,Heated,EXPEXP,4,13.4,13.9,17.2,1.5666666666666667,0.125,0.99,13.123058575176433,1,1.8801806290788483,-0.44055630022905734,-0.7474962879794419
CR02382,2025,F,Heated,Heated,EXPEXP,3.7,13.7,14.1,17.3,1.6666666666666667,0.10000000000000009,1.0399999999999998,13.101367204127925,1,1.8801806290788483,-0.44055630022905734,-0.7474962879794419
CR02382,2025,M,Heated,Heated,EXPEXP,3.8,14,14.7,17.4,1.7,0.17499999999999982,1.0899999999999999,13.444107659107084,1,1.8801806290788483,-0.44055630022905734,-0.7474962879794419
CR02382,2025,M,Heated,Heated,EXPEXP,3.2,14.1,14.9,17.6,1.8166666666666664,0.20000000000000018,1.17,13.205446103138934,1,1.8801806290788483,-0.44055630022905734,-0.7474962879794419
CR02382,2025,F,Heated,Heated,EXPEXP,3.8,14.4,15,17.2,1.7666666666666668,0.1499999999999999,1.1199999999999999,14.161574001988956,1,1.8801806290788483,-0.44055630022905734,-0.7474962879794419
CR02369,2025,M,Control,Heated,CONEXP,3.3,NA,NA,NA,NA,NA,NA,NA,0,-0.6884622210654885,-1.1929641154456379,NA
CR02369,2025,M,Control,Heated,CONEXP,2.8,NA,NA,NA,NA,NA,NA,NA,0,-0.6884622210654885,-1.1929641154456379,NA
CR02369,2025,M,Control,Heated,CONEXP,2.6,NA,NA,NA,NA,NA,NA,NA,0,-0.6884622210654885,-1.1929641154456379,NA
CR02369,2025,F,Control,Heated,CONEXP,3.3,NA,NA,NA,NA,NA,NA,NA,0,-0.6884622210654885,-1.1929641154456379,NA
CR02369,2025,F,Control,Heated,CONEXP,3.2,NA,NA,NA,NA,NA,NA,NA,0,-0.6884622210654885,-1.1929641154456379,NA
